日期,地点名称,经度,纬度,区域,类型,时间段,情绪值
2024-05-01,淄博高新技术产业开发区卫固中心卫生院,118.144756,36.867151,其他,医院,上午,6.76
2024-05-01,淄博高新技术产业开发区卫固中心卫生院,118.144756,36.867151,其他,医院,下午,5.48
2024-05-01,亿丰商场,118.002092,36.816668,其他,商场,中午,6.16
2024-05-01,亿丰商场,118.002092,36.816668,其他,商场,傍晚,4.65
2024-05-01,绿巨人健身(山铝店),118.045932,36.753401,其他,体育场馆,傍晚,7.87
2024-05-01,百纳信誉商场,117.860181,36.498542,其他,商场,晚上,7.03
2024-05-01,百纳信誉商场,117.860181,36.498542,其他,商场,深夜,3.67
2024-05-01,XIK酷点台球俱乐部,118.104709,36.958861,其他,体育场馆,下午,6.69
2024-05-01,XIK酷点台球俱乐部,118.104709,36.958861,其他,体育场馆,上午,7.72
2024-05-01,陈庄.唐口西周遗址博物馆,117.802213,37.07272,其他,文化场馆,晚上,5.18
2024-05-01,陈庄.唐口西周遗址博物馆,117.802213,37.07272,其他,文化场馆,傍晚,4.99
2024-05-01,欢乐城精品购物广场,118.023549,36.825043,其他,商场,傍晚,6.71
2024-05-01,欢乐城精品购物广场,118.023549,36.825043,其他,商场,晚上,5.62
2024-05-01,文昌湖省级旅游度假区,117.868352,36.692256,其他,旅游景点,晚上,6.49
2024-05-01,文昌湖省级旅游度假区,117.868352,36.692256,其他,旅游景点,凌晨,7.06
2024-05-01,马勇烧烤,118.209615,36.799641,其他,餐饮,中午,6.62
2024-05-01,峨庄国家森林公园,118.150576,36.503571,其他,公园,上午,5.27
2024-05-01,峨庄国家森林公园,118.150576,36.503571,其他,公园,傍晚,9.0
2024-05-01,淄博丽人医院,118.047595,36.820418,其他,医院,凌晨,5.53
2024-05-01,淄博市图书馆,117.986592,36.82889,其他,文化场馆,深夜,5.3
2024-05-01,青山六本目居酒屋(万象汇店),118.061775,36.803382,其他,餐饮,凌晨,3.58
2024-05-01,双龙池食品店,117.876685,36.506296,其他,餐饮,凌晨,3.34
2024-05-01,双龙池食品店,117.876685,36.506296,其他,餐饮,上午,5.81
2024-05-01,凯瑞教育(硕学校区),118.034936,36.862246,其他,体育场馆,下午,5.09
2024-05-01,凯瑞教育(硕学校区),118.034936,36.862246,其他,体育场馆,深夜,4.91
2024-05-01,拿铁计划健身馆,117.928208,36.835469,其他,体育场馆,晚上,6.05
2024-05-01,淄博市张店区南定中学,118.046504,36.742334,其他,学校,晚上,5.09
2024-05-01,淄博市张店区南定中学,118.046504,36.742334,其他,学校,深夜,7.64
2024-05-01,朱家村体育公园,117.969206,36.663327,其他,公园,上午,5.92
2024-05-01,谈小娱24h自助台球(健康路店),118.169741,36.194487,其他,体育场馆,深夜,6.21
2024-05-01,谈小娱24h自助台球(健康路店),118.169741,36.194487,其他,体育场馆,下午,5.34
2024-05-01,朱台镇新时代文明实践广场,118.260278,36.938944,其他,公园,凌晨,5.03
2024-05-01,朱台镇新时代文明实践广场,118.260278,36.938944,其他,公园,中午,6.5
2024-05-01,东里滨水运动公园,118.364645,36.014678,其他,公园,上午,6.41
2024-05-01,中国课本博物馆,118.107847,36.831431,其他,文化场馆,深夜,6.56
2024-05-01,中国课本博物馆,118.107847,36.831431,其他,文化场馆,中午,8.52
2024-05-01,淄博市红螺山公园,118.32544,36.789942,其他,公园,中午,6.8
2024-05-01,影私空间(淄博王府井广场店),118.051466,36.8059,其他,餐饮,下午,7.93
2024-05-01,影私空间(淄博王府井广场店),118.051466,36.8059,其他,餐饮,上午,6.25
2024-05-01,博山区夏家庄卫生院,117.870937,36.513583,其他,医院,晚上,6.75
2024-05-01,博山区夏家庄卫生院,117.870937,36.513583,其他,医院,上午,8.77
2024-05-01,海棠园,117.994754,36.839891,其他,旅游景点,晚上,5.87
2024-05-01,海棠园,117.994754,36.839891,其他,旅游景点,中午,7.4
2024-05-01,壹加壹台球网咖(商业步行街店),118.041919,36.807328,其他,体育场馆,傍晚,7.09
2024-05-01,壹加壹台球网咖(商业步行街店),118.041919,36.807328,其他,体育场馆,晚上,6.75
2024-05-01,伊特蛋糕(紫荆园店),118.053414,36.832825,其他,餐饮,晚上,4.51
2024-05-01,清正源饭店,118.210065,36.799794,其他,餐饮,深夜,6.52
2024-05-01,清正源饭店,118.210065,36.799794,其他,餐饮,凌晨,6.33
2024-05-01,湖田医院-湖田卫生院,118.11723,36.790515,其他,医院,下午,6.53
2024-05-01,张店区第八中学,117.996954,36.825344,其他,学校,傍晚,7.56
2024-05-01,张店区第八中学,117.996954,36.825344,其他,学校,晚上,4.9
2024-05-01,兴隆商场,117.863479,36.498316,其他,商场,下午,7.73
2024-05-01,兴隆商场,117.863479,36.498316,其他,商场,晚上,7.25
2024-05-01,淄博齐盛高级中学,117.976779,36.852334,其他,学校,晚上,3.84
2024-05-01,超意兴快餐(金鼎·学府壹号店),118.000327,36.826454,其他,餐饮,上午,7.15
2024-05-01,超意兴快餐(金鼎·学府壹号店),118.000327,36.826454,其他,餐饮,中午,7.23
2024-05-01,淄博市张店区傅家镇卫生院,118.000376,36.761537,其他,医院,深夜,5.98
2024-05-01,淄博市张店区傅家镇卫生院,118.000376,36.761537,其他,医院,上午,6.39
2024-05-01,淄博张店馨膳坊饭店,118.028635,36.80315,其他,餐饮,傍晚,8.22
2024-05-01,时代名都社区卫生服务站预防接种门诊,118.043376,36.839099,其他,医院,下午,5.8
2024-05-02,淄博市博山区第二人民医院,118.052569,36.428533,其他,医院,下午,7.17
2024-05-02,淄博市博山区第二人民医院,118.052569,36.428533,其他,医院,中午,6.46
2024-05-02,李芳·普拉提·婵柔运动馆,118.030875,36.837947,其他,体育场馆,下午,7.51
2024-05-02,李芳·普拉提·婵柔运动馆,118.030875,36.837947,其他,体育场馆,上午,6.16
2024-05-02,懿仁堂中医院,117.867122,36.803059,其他,医院,晚上,5.77
2024-05-02,腾勃台球俱乐部,118.082624,36.950303,其他,体育场馆,凌晨,3.39
2024-05-02,嗨8台球俱乐部,118.010268,36.829087,其他,体育场馆,深夜,4.52
2024-05-02,嗨8台球俱乐部,118.010268,36.829087,其他,体育场馆,上午,7.06
2024-05-02,淄川区洪山卫生院,117.994054,36.625748,其他,医院,凌晨,5.59
2024-05-02,东泰广场(茂业百货店),118.296674,36.81926,其他,商场,下午,7.44
2024-05-02,泉河风景区,118.048141,36.410821,其他,公园,中午,5.05
2024-05-02,友谊蛋糕(植物园店),118.022711,36.790473,其他,餐饮,中午,6.87
2024-05-02,友谊蛋糕(植物园店),118.022711,36.790473,其他,餐饮,晚上,7.65
2024-05-02,淄博世纪英才外语学校,118.065,36.842399,其他,学校,上午,7.27
2024-05-02,淄博世纪英才外语学校,118.065,36.842399,其他,学校,晚上,5.74
2024-05-02,良乡体育运动公园,118.073226,36.777487,其他,公园,下午,6.52
2024-05-02,淄博中心广场,118.038484,36.803235,其他,公园,上午,7.74
2024-05-02,家饭拌饭烤肉,118.04537,36.822497,其他,餐饮,傍晚,6.24
2024-05-02,人民公社湘菜馆(联通路),118.045252,36.827996,其他,餐饮,凌晨,3.99
2024-05-02,人民公社湘菜馆(联通路),118.045252,36.827996,其他,餐饮,晚上,6.43
2024-05-02,淄博市黉山风景名胜旅游区,118.033871,36.659632,其他,旅游景点,晚上,6.62
2024-05-02,西屋往事自动涮烤吧(联通路店),118.0578,36.826961,其他,餐饮,凌晨,5.72
2024-05-02,西屋往事自动涮烤吧(联通路店),118.0578,36.826961,其他,餐饮,傍晚,7.24
2024-05-02,商家公园,118.097382,36.784934,其他,公园,中午,6.6
2024-05-02,商家公园,118.097382,36.784934,其他,公园,上午,6.77
2024-05-02,核心商城(鲁中装饰材料城店),118.02041,36.785217,其他,商场,中午,4.65
2024-05-02,核心商城(鲁中装饰材料城店),118.02041,36.785217,其他,商场,下午,7.95
2024-05-02,懋隆大酒店,117.872949,36.471324,其他,餐饮,傍晚,6.65
2024-05-02,懋隆大酒店,117.872949,36.471324,其他,餐饮,凌晨,4.57
2024-05-02,凯马健身俱乐部(遄台店),118.320304,36.813408,其他,体育场馆,中午,7.09
2024-05-02,凯马健身俱乐部(遄台店),118.320304,36.813408,其他,体育场馆,深夜,6.61
2024-05-02,豹岩观,117.72937,36.651491,其他,旅游景点,中午,7.7
2024-05-02,豹岩观,117.72937,36.651491,其他,旅游景点,上午,5.97
2024-05-02,马桥公园,117.917491,37.04194,其他,公园,中午,4.43
2024-05-02,马桥公园,117.917491,37.04194,其他,公园,上午,7.47
2024-05-02,临淄实验小学,118.30152,36.810601,其他,学校,上午,7.57
2024-05-02,淄川区中医院,117.975153,36.648965,其他,医院,下午,7.23
2024-05-02,淄川区中医院,117.975153,36.648965,其他,医院,晚上,7.13
2024-05-02,谈小娱24h自助台球(水晶街店),118.005781,36.81618,其他,体育场馆,上午,5.53
2024-05-02,淄博中大医院,118.038074,36.801364,其他,医院,凌晨,4.17
2024-05-02,淄博万象汇,118.061399,36.802119,其他,商场,傍晚,4.05
2024-05-02,周村丝绸文化公园,117.912306,36.826751,其他,公园,中午,6.31
2024-05-02,周村丝绸文化公园,117.912306,36.826751,其他,公园,下午,9.02
2024-05-02,二郎庙,118.054265,36.426773,其他,旅游景点,傍晚,4.65
2024-05-02,二郎庙,118.054265,36.426773,其他,旅游景点,凌晨,5.91
2024-05-02,岁月烧烤,117.867159,36.816672,其他,餐饮,中午,5.59
2024-05-02,岁月烧烤,117.867159,36.816672,其他,餐饮,晚上,3.81
2024-05-02,太阳山植物园,117.892555,36.534811,其他,公园,傍晚,5.26
2024-05-02,淄博修文外国语学校,117.975357,36.837448,其他,学校,下午,6.96
2024-05-02,淄博修文外国语学校,117.975357,36.837448,其他,学校,中午,5.49
2024-05-02,美达百货购物中心,118.058979,36.801199,其他,商场,下午,4.84
2024-05-02,红叶柿岩古村广场,117.804885,36.509313,其他,公园,深夜,5.63
2024-05-02,王超·台球俱乐部(奥德隆家居店),118.307274,36.807644,其他,体育场馆,深夜,6.41
2024-05-02,王超·台球俱乐部(奥德隆家居店),118.307274,36.807644,其他,体育场馆,凌晨,6.44
2024-05-02,素红水饺(淄博银都市场一条街店),118.077207,36.805544,其他,餐饮,傍晚,6.22
2024-05-02,素红水饺(淄博银都市场一条街店),118.077207,36.805544,其他,餐饮,中午,5.96
2024-05-02,张店区科苑街道黄金国际社区卫生服务站,118.029946,36.82267,其他,医院,下午,6.28
2024-05-02,张店区科苑街道黄金国际社区卫生服务站,118.029946,36.82267,其他,医院,深夜,4.21
2024-05-02,张店城中小学,118.052446,36.801953,其他,学校,下午,7.68
2024-05-02,淄博职业技术大学,117.932027,36.83381,其他,学校,深夜,5.66
2024-05-02,淄博职业技术大学,117.932027,36.83381,其他,学校,晚上,6.73
2024-05-02,金陵寺-伽蓝殿,118.20056,36.925468,其他,旅游景点,下午,6.35
2024-05-02,华严寺,117.980377,37.000746,其他,旅游景点,中午,5.71
2024-05-02,中共淄川区龙泉镇台头村委员会,117.969534,36.573948,其他,学校,下午,5.71
2024-05-02,中共淄川区龙泉镇台头村委员会,117.969534,36.573948,其他,学校,深夜,6.24
2024-05-02,张家坡镇桃花坪村民生广场,118.476809,36.054105,其他,公园,傍晚,5.92
2024-05-02,张家坡镇桃花坪村民生广场,118.476809,36.054105,其他,公园,凌晨,5.25
2024-05-02,淄博会展中心,117.988167,36.833619,其他,文化场馆,深夜,5.12
2024-05-02,淄博会展中心,117.988167,36.833619,其他,文化场馆,下午,7.71
2024-05-02,四季屋快餐(商业街店),117.963677,36.646516,其他,餐饮,上午,7.88
2024-05-02,富丽商城,118.056526,36.805114,其他,商场,晚上,6.04
2024-05-02,富丽商城,118.056526,36.805114,其他,商场,中午,5.34
2024-05-02,金肥牛火锅(周村店),117.867133,36.804521,其他,餐饮,凌晨,6.8
2024-05-02,金肥牛火锅(周村店),117.867133,36.804521,其他,餐饮,上午,5.79
2024-05-02,元创健身工作室,118.043131,36.807041,其他,体育场馆,凌晨,7.18
2024-05-02,铝城购物中心,118.045266,36.753116,其他,商场,中午,7.75
2024-05-02,张店区第二人民医院24小时急救,118.026441,36.803357,其他,医院,凌晨,5.41
2024-05-02,张店区第七中学,118.03144,36.818856,其他,学校,中午,7.31
2024-05-02,鲁中商业博览城,118.222752,36.206168,其他,商场,中午,7.03
2024-05-02,惊宇动力健康管理中心·游泳健身,117.997351,36.790241,其他,体育场馆,下午,7.9
2024-05-02,崔军广场,118.050063,36.744185,其他,公园,晚上,6.79
2024-05-02,齐林公园,118.062031,36.860615,其他,公园,上午,6.21
2024-05-02,齐林公园,118.062031,36.860615,其他,公园,傍晚,8.21
2024-05-02,齐盛健身工作室,117.999041,36.844338,其他,体育场馆,下午,7.79
2024-05-02,凡尔赛篮球运动中心,118.051511,36.854882,其他,体育场馆,深夜,3.93
2024-05-02,张店区第九中学,118.022021,36.815689,其他,学校,傍晚,7.27
2024-05-02,漫巴台球,117.926954,36.83419,其他,体育场馆,凌晨,4.83
2024-05-02,漫巴台球,117.926954,36.83419,其他,体育场馆,中午,8.61
2024-05-02,张店儿童公园,118.071556,36.801765,其他,公园,上午,5.87
2024-05-02,文昌湖省级旅游度假区,117.868352,36.692256,其他,旅游景点,上午,7.62
2024-05-02,博山山头周氏顺祥斋,117.87409,36.465945,其他,旅游景点,下午,6.31
2024-05-02,淄川区实验小学南校区,117.964219,36.625985,其他,学校,中午,5.76
2024-05-02,淄川区实验小学南校区,117.964219,36.625985,其他,学校,下午,9.24
2024-05-02,博山区第一中学,117.848509,36.495344,其他,学校,晚上,4.56
2024-05-02,高青县人民医院住院部,117.836759,37.169291,其他,医院,中午,6.24
2024-05-02,高青县人民医院住院部,117.836759,37.169291,其他,医院,晚上,4.91
2024-05-02,银座(天齐店),118.331189,36.813099,其他,商场,晚上,5.05
2024-05-02,银座(天齐店),118.331189,36.813099,其他,商场,傍晚,8.32
2024-05-02,临淄北站站前广场,118.34047,36.904714,其他,公园,中午,7.49
2024-05-02,临淄北站站前广场,118.34047,36.904714,其他,公园,傍晚,7.55
2024-05-02,百姓商厦,117.859366,36.497653,其他,商场,中午,4.89
2024-05-02,齐都大酒店,118.308852,36.811267,其他,餐饮,上午,6.9
2024-05-02,淄博黉门中学,118.035602,36.806253,其他,学校,中午,7.53
2024-05-02,淄博黉门中学,118.035602,36.806253,其他,学校,晚上,5.63
2024-05-02,牛魔王烧烤海鲜城(商城小区店),118.095031,36.949874,其他,餐饮,中午,6.65
2024-05-02,普照寺,117.962441,36.639034,其他,旅游景点,深夜,4.83
2024-05-02,普照寺,117.962441,36.639034,其他,旅游景点,上午,7.25
2024-05-02,银泰·金街/时代广场,118.035034,36.849708,其他,商场,凌晨,6.1
2024-05-02,银泰·金街/时代广场,118.035034,36.849708,其他,商场,下午,8.05
2024-05-02,华齐私教健身中心(银泰店),118.033449,36.849891,其他,体育场馆,下午,6.33
2024-05-02,华齐私教健身中心(银泰店),118.033449,36.849891,其他,体育场馆,凌晨,4.14
2024-05-02,lv台球器材店,118.023503,36.793153,其他,体育场馆,晚上,7.59
2024-05-02,阳光动力心武搏击健身工作室,117.859144,36.496395,其他,体育场馆,中午,5.58
2024-05-02,山东工业职业学院,118.081232,36.88653,其他,学校,上午,5.76
2024-05-03,青炉里青花椒烤鱼(义乌店),118.018645,36.824361,其他,餐饮,晚上,7.09
2024-05-03,超意兴快餐(金鼎·学府壹号店),118.000327,36.826454,其他,餐饮,上午,7.31
2024-05-03,超意兴快餐(金鼎·学府壹号店),118.000327,36.826454,其他,餐饮,晚上,5.07
2024-05-03,山铝植物园,118.04532,36.754336,其他,公园,傍晚,5.06
2024-05-03,山铝植物园,118.04532,36.754336,其他,公园,深夜,7.13
2024-05-03,弥陀寺,118.162099,36.49732,其他,旅游景点,晚上,7.43
2024-05-03,弥陀寺,118.162099,36.49732,其他,旅游景点,中午,6.17
2024-05-03,喜茶(健康路店),118.169554,36.195571,其他,餐饮,晚上,5.19
2024-05-03,喜茶(健康路店),118.169554,36.195571,其他,餐饮,凌晨,3.29
2024-05-03,东方实验学校,118.078156,36.821028,其他,文化场馆,中午,7.66
2024-05-03,柒月·普拉提·塑形(居然之家店),118.05623,36.841163,其他,体育场馆,深夜,6.34
2024-05-03,天乙篮球公园,118.003703,36.85128,其他,体育场馆,下午,8.01
2024-05-03,玖逗集市,117.840824,36.530245,其他,商场,中午,6.65
2024-05-03,柳泉湿地公园,117.949355,36.633584,其他,公园,中午,5.93
2024-05-03,柳泉湿地公园,117.949355,36.633584,其他,公园,深夜,4.79
2024-05-03,淄博市博山中学,117.843168,36.513238,其他,学校,深夜,4.51
2024-05-03,老屋记忆·土耳其烤肉饭,118.046187,36.75416,其他,餐饮,深夜,5.52
2024-05-03,篮球场,117.983237,36.787736,其他,体育场馆,深夜,6.71
2024-05-03,篮球场,117.983237,36.787736,其他,体育场馆,晚上,4.91
2024-05-03,英豪东方明珠大酒店,118.076972,36.816286,其他,餐饮,凌晨,3.97
2024-05-03,英豪东方明珠大酒店,118.076972,36.816286,其他,餐饮,傍晚,7.58
2024-05-03,中威中医院,117.949276,36.645747,其他,医院,深夜,3.26
2024-05-03,中威中医院,117.949276,36.645747,其他,医院,上午,7.71
2024-05-03,祥瑞园小学,118.010582,36.824284,其他,学校,晚上,6.64
2024-05-03,祥瑞园小学,118.010582,36.824284,其他,学校,凌晨,6.39
2024-05-03,淄博市张店区南定中学,118.046504,36.742334,其他,学校,中午,5.74
2024-05-03,华齐私教健身中心(银泰店),118.033449,36.849891,其他,体育场馆,深夜,6.74
2024-05-03,淄博北站南广场,118.02671,36.893317,其他,公园,凌晨,6.53
2024-05-03,淄博北站南广场,118.02671,36.893317,其他,公园,中午,7.15
2024-05-03,曹一村法治文化广场,118.098433,36.839591,其他,公园,晚上,6.53
2024-05-03,佳惠生活超市,117.853524,36.795434,其他,商场,傍晚,6.59
2024-05-03,佳惠生活超市,117.853524,36.795434,其他,商场,中午,5.6
2024-05-03,淄博市中心医院南病房楼,118.052622,36.807439,其他,医院,傍晚,5.61
2024-05-03,淄博市中心医院南病房楼,118.052622,36.807439,其他,医院,下午,6.55
2024-05-03,悦动乒乓球,118.026732,36.808963,其他,体育场馆,深夜,4.97
2024-05-03,悦动乒乓球,118.026732,36.808963,其他,体育场馆,上午,7.46
2024-05-03,青年公园,118.040537,36.760851,其他,公园,深夜,5.28
2024-05-03,海棠居(农广大厦店),118.01476,36.829155,其他,餐饮,傍晚,7.08
2024-05-03,高青县中心路小学,117.835773,37.157631,其他,学校,傍晚,5.9
2024-05-03,高青县中心路小学,117.835773,37.157631,其他,学校,上午,6.53
2024-05-03,临淄齐国故城考古遗址公园,118.344057,36.890173,其他,公园,晚上,7.54
2024-05-03,临淄齐国故城考古遗址公园,118.344057,36.890173,其他,公园,傍晚,7.35
2024-05-03,环青院,117.923222,36.737138,其他,旅游景点,上午,8.34
2024-05-03,环青院,117.923222,36.737138,其他,旅游景点,凌晨,5.29
2024-05-03,和平小区小学,118.039303,36.799736,其他,学校,下午,7.42
2024-05-03,和平小区小学,118.039303,36.799736,其他,学校,傍晚,4.56
2024-05-03,加一桌,117.851289,36.776556,其他,餐饮,上午,8.37
2024-05-03,加一桌,117.851289,36.776556,其他,餐饮,晚上,5.05
2024-05-03,威灵格桌球(利民大厦店),118.043439,36.813846,其他,体育场馆,晚上,6.28
2024-05-03,威灵格桌球(利民大厦店),118.043439,36.813846,其他,体育场馆,凌晨,4.04
2024-05-03,春之光医院,118.073479,36.806474,其他,医院,深夜,5.94
2024-05-03,张店区齐润小学,118.002303,36.81991,其他,学校,上午,8.2
2024-05-03,张店区齐润小学,118.002303,36.81991,其他,学校,晚上,7.82
2024-05-03,青年路街道办事处社区卫生服务中心,117.84943,36.806324,其他,医院,深夜,5.96
2024-05-03,博山实验中学,117.859332,36.509801,其他,学校,晚上,8.38
2024-05-03,博山实验中学,117.859332,36.509801,其他,学校,上午,6.52
2024-05-03,八陡老街,117.931293,36.455814,其他,公园,晚上,5.42
2024-05-03,八陡老街,117.931293,36.455814,其他,公园,下午,8.59
2024-05-03,南定镇崔军纪念堂,118.049097,36.739534,其他,旅游景点,中午,8.16
2024-05-03,南定镇崔军纪念堂,118.049097,36.739534,其他,旅游景点,深夜,5.71
2024-05-03,翕善堂博山菜(金桥商务中心店),118.073342,36.817548,其他,餐饮,中午,8.06
2024-05-03,翕善堂博山菜(金桥商务中心店),118.073342,36.817548,其他,餐饮,上午,6.08
2024-05-03,0533乔氏台球会所,118.052345,36.805821,其他,体育场馆,上午,7.24
2024-05-03,齐乐梦华玉黛湖滑雪场(暂停营业),118.143299,36.806183,其他,体育场馆,晚上,7.15
2024-05-03,齐乐梦华玉黛湖滑雪场(暂停营业),118.143299,36.806183,其他,体育场馆,傍晚,4.67
2024-05-03,淄博市市立医院,118.306982,36.813461,其他,医院,下午,5.61
2024-05-03,淄博市市立医院,118.306982,36.813461,其他,医院,傍晚,7.55
2024-05-03,雁阳小学,118.001471,36.653546,其他,学校,上午,9.0
2024-05-03,博山财神庙,117.897121,36.52617,其他,旅游景点,深夜,6.17
2024-05-03,白云广场,118.049327,36.803891,其他,公园,中午,5.24
2024-05-03,白云广场,118.049327,36.803891,其他,公园,凌晨,3.69
2024-05-03,李芳·普拉提·婵柔运动馆,118.030875,36.837947,其他,体育场馆,中午,7.47
2024-05-03,TULIPS MAPLE(齐园绿城店),118.288425,36.809494,其他,商场,傍晚,8.94
2024-05-03,TULIPS MAPLE(齐园绿城店),118.288425,36.809494,其他,商场,下午,6.49
2024-05-03,明德山雾云洞,117.932145,36.417401,其他,旅游景点,下午,6.19
2024-05-03,明德山雾云洞,117.932145,36.417401,其他,旅游景点,傍晚,6.73
2024-05-03,八大局博物馆,118.063569,36.809082,其他,文化场馆,凌晨,3.68
2024-05-03,淄博国际商贸城B馆,117.995315,36.787933,其他,商场,深夜,4.99
2024-05-03,九顶山公园,118.149906,36.825267,其他,公园,深夜,5.4
2024-05-03,桓台县渔洋中学,118.103492,36.947909,其他,学校,凌晨,4.54
2024-05-03,桓台县渔洋中学,118.103492,36.947909,其他,学校,傍晚,7.51
2024-05-03,锅圈食汇火锅烧烤食材超市(齐都花园店),118.290581,36.827659,其他,餐饮,傍晚,6.47
2024-05-03,锅圈食汇火锅烧烤食材超市(齐都花园店),118.290581,36.827659,其他,餐饮,晚上,5.77
2024-05-03,青云大酒店(中共淄川区洪山镇委员会东),118.002062,36.623339,其他,餐饮,下午,6.15
2024-05-03,周村人民广场,117.856114,36.799587,其他,公园,上午,8.86
2024-05-03,齐林公园,118.062031,36.860615,其他,公园,上午,5.73
2024-05-03,齐林公园,118.062031,36.860615,其他,公园,晚上,6.8
2024-05-03,盛华尚都广场,118.309909,36.811202,其他,商场,上午,8.99
2024-05-03,沂源县沂河源学校,118.190142,36.195699,其他,学校,中午,6.34
2024-05-03,沂源县沂河源学校,118.190142,36.195699,其他,学校,上午,6.41
2024-05-03,复兴庵,117.900718,36.842181,其他,旅游景点,中午,5.91
2024-05-03,圣禾馄炖,118.297034,36.820673,其他,餐饮,傍晚,6.77
2024-05-03,圣禾馄炖,118.297034,36.820673,其他,餐饮,深夜,4.29
2024-05-03,桓台夏庄昭亮医院,118.119908,37.061022,其他,医院,中午,5.94
2024-05-03,桓台夏庄昭亮医院,118.119908,37.061022,其他,医院,深夜,4.85
2024-05-03,旗胜足球场,118.024355,36.773073,其他,体育场馆,下午,7.57
2024-05-03,银座商城超市(柳泉路店),118.050484,36.805618,其他,商场,上午,8.73
