日期,地点名称,经度,纬度,区域,类型,时间段,情绪值
2024-01-01,素红水饺(淄博银都市场一条街店),118.077207,36.805544,其他,餐饮,凌晨,4.56
2024-01-01,茂业百货(商城店),118.319772,36.811152,其他,商场,上午,6.85
2024-01-01,茂业百货(商城店),118.319772,36.811152,其他,商场,中午,6.96
2024-01-01,淄博职业技术大学东校区,117.93429,36.83009,其他,文化场馆,上午,7.45
2024-01-01,体育场街道社区卫生服务中心,118.075983,36.814805,其他,医院,上午,6.37
2024-01-01,淄博悦动乒乓球俱乐部,118.003041,36.841249,其他,体育场馆,上午,5.27
2024-01-01,淄博悦动乒乓球俱乐部,118.003041,36.841249,其他,体育场馆,下午,7.25
2024-01-01,马莲台风景区,118.347879,36.774682,其他,旅游景点,晚上,6.43
2024-01-01,马莲台风景区,118.347879,36.774682,其他,旅游景点,中午,7.57
2024-01-01,萌水医院,117.921402,36.727733,其他,医院,凌晨,4.94
2024-01-01,萌水医院,117.921402,36.727733,其他,医院,傍晚,7.9
2024-01-01,淄博市老年大学,118.043279,36.808417,其他,学校,深夜,5.2
2024-01-01,淄博市老年大学,118.043279,36.808417,其他,学校,傍晚,6.94
2024-01-01,DH健身,118.062042,36.810552,其他,体育场馆,上午,6.59
2024-01-01,DH健身,118.062042,36.810552,其他,体育场馆,下午,7.16
2024-01-01,鲁西黄牛肉,117.863454,36.807768,其他,餐饮,中午,8.07
2024-01-01,鲁西黄牛肉,117.863454,36.807768,其他,餐饮,傍晚,7.63
2024-01-01,齐园,118.292227,36.807527,其他,公园,深夜,5.9
2024-01-01,氧气私教健身会所(义乌店),118.024109,36.822686,其他,体育场馆,下午,7.97
2024-01-01,氧气私教健身会所(义乌店),118.024109,36.822686,其他,体育场馆,傍晚,7.31
2024-01-01,茂业百货(时代店),118.296056,36.817538,其他,商场,凌晨,4.85
2024-01-01,小面侠(雪宫路店),118.303634,36.815928,其他,餐饮,上午,8.29
2024-01-01,淄博高新四季青医院,118.033077,36.8359,其他,医院,晚上,4.52
2024-01-01,足球主题公园,118.371633,36.804896,其他,公园,深夜,4.93
2024-01-01,富瑞特全民健身中心(富瑞特城市广场店),117.851331,36.808928,其他,体育场馆,晚上,6.61
2024-01-01,桓台百货大楼,118.105923,36.958434,其他,商场,晚上,7.21
2024-01-01,北大医疗淄博医院,118.041309,36.755311,其他,医院,中午,7.26
2024-01-01,北大医疗淄博医院,118.041309,36.755311,其他,医院,下午,4.98
2024-01-01,淄博世茂广场,117.98579,36.820734,其他,商场,中午,8.41
2024-01-01,淄博世茂广场,117.98579,36.820734,其他,商场,晚上,5.85
2024-01-01,淄博丽人医院,118.047595,36.820418,其他,医院,晚上,5.67
2024-01-01,众羽羽毛球馆,118.002165,36.786206,其他,体育场馆,晚上,4.6
2024-01-01,牵电医院,118.077809,36.802433,其他,医院,中午,7.01
2024-01-01,牵电医院,118.077809,36.802433,其他,医院,晚上,6.02
2024-01-01,淄博市综合训练基地,117.832393,36.743439,其他,文化场馆,中午,5.1
2024-01-01,淄博矿业集团公司双山医院,117.853711,36.498469,其他,医院,傍晚,5.91
2024-01-01,淄博矿业集团公司双山医院,117.853711,36.498469,其他,医院,深夜,4.25
2024-01-01,南营公园,118.068447,36.845105,其他,公园,傍晚,8.6
2024-01-01,南营公园,118.068447,36.845105,其他,公园,凌晨,6.35
2024-01-01,桓台县第二小学,118.093883,36.955014,其他,学校,中午,4.87
2024-01-01,中心公园,118.257746,36.765129,其他,公园,下午,7.33
2024-01-01,顺河羊肉馆,118.226861,36.20498,其他,餐饮,晚上,7.29
2024-01-01,桓台县文化体育中心,118.082319,36.946522,其他,体育场馆,下午,7.85
2024-01-01,桓台县文化体育中心,118.082319,36.946522,其他,体育场馆,凌晨,6.12
2024-01-01,山东省桓台第一中学,118.072887,36.960668,其他,学校,凌晨,4.64
2024-01-01,小维度奶茶店,117.852553,36.800011,其他,餐饮,凌晨,3.32
2024-01-01,临淄区铁路主题体育公园,118.285962,36.804468,其他,公园,上午,6.09
2024-01-01,淄博市张店区第六中学,117.99802,36.769038,其他,学校,上午,5.87
2024-01-01,山铝植物园,118.04532,36.754336,其他,公园,上午,5.36
2024-01-01,山铝植物园,118.04532,36.754336,其他,公园,晚上,4.01
2024-01-01,淄博建筑工程学校,118.106771,36.967138,其他,学校,上午,6.21
2024-01-01,文昌湖省级旅游度假区,117.868352,36.692256,其他,旅游景点,下午,6.82
2024-01-01,文化广场,118.232387,35.998889,其他,公园,凌晨,5.33
2024-01-01,文化广场,118.232387,35.998889,其他,公园,晚上,5.74
2024-01-02,临淄杜郎口小学,118.284229,36.80673,其他,学校,傍晚,4.57
2024-01-02,临淄杜郎口小学,118.284229,36.80673,其他,学校,晚上,5.19
2024-01-02,清正源饭店,118.210065,36.799794,其他,餐饮,傍晚,6.52
2024-01-02,清正源饭店,118.210065,36.799794,其他,餐饮,下午,7.06
2024-01-02,天后台球,118.052038,36.803252,其他,体育场馆,下午,6.08
2024-01-02,波力羽毛球馆,117.990499,36.62364,其他,体育场馆,傍晚,4.87
2024-01-02,琉璃园,117.85809,36.497154,其他,旅游景点,傍晚,5.31
2024-01-02,萌山公园,117.894094,36.713084,其他,公园,下午,3.88
2024-01-02,萌山公园,117.894094,36.713084,其他,公园,中午,6.18
2024-01-02,齐都大酒店,118.308852,36.811267,其他,餐饮,傍晚,6.0
2024-01-02,谈小娱24h自助台球棋牌(莲池店),118.036283,36.831241,其他,体育场馆,傍晚,7.52
2024-01-02,谈小娱24h自助台球棋牌(莲池店),118.036283,36.831241,其他,体育场馆,凌晨,4.6
2024-01-02,正觉寺,117.898886,36.526624,其他,旅游景点,凌晨,2.88
2024-01-02,正觉寺,117.898886,36.526624,其他,旅游景点,中午,5.04
2024-01-02,张庄乡张庄村卫生室,118.066716,36.52363,其他,医院,上午,5.74
2024-01-02,卫固医院,118.144778,36.867143,其他,医院,凌晨,4.5
2024-01-02,卫固医院,118.144778,36.867143,其他,医院,上午,5.34
2024-01-02,山东省淄博第十八中学,118.055517,36.818262,其他,学校,凌晨,4.44
2024-01-02,四季青医院西院区,117.972697,36.835747,其他,医院,凌晨,3.81
2024-01-02,四季青医院西院区,117.972697,36.835747,其他,医院,深夜,2.99
2024-01-02,淄博市科技馆,117.986156,36.828007,其他,文化场馆,深夜,5.14
2024-01-02,中德智能制造产教融合示范基地,118.112588,36.830991,其他,文化场馆,中午,5.16
2024-01-02,中德智能制造产教融合示范基地,118.112588,36.830991,其他,文化场馆,晚上,3.98
2024-01-02,大石头风景区,117.944959,36.593092,其他,旅游景点,下午,4.64
2024-01-02,大石头风景区,117.944959,36.593092,其他,旅游景点,傍晚,4.83
2024-01-02,淄博市妇幼保健院东院区,118.060376,36.790092,其他,医院,晚上,3.78
2024-01-02,淄博市妇幼保健院东院区,118.060376,36.790092,其他,医院,中午,5.62
2024-01-02,淄博市临淄中学,118.341718,36.834299,其他,学校,晚上,3.86
2024-01-02,民法典主题公园,117.828674,36.796596,其他,公园,中午,5.52
2024-01-02,怡园,118.333677,36.815041,其他,公园,傍晚,5.93
2024-01-02,怡园,118.333677,36.815041,其他,公园,上午,5.1
2024-01-02,淄博张店馨膳坊饭店,118.028635,36.80315,其他,餐饮,凌晨,4.88
2024-01-02,淄博张店馨膳坊饭店,118.028635,36.80315,其他,餐饮,晚上,2.86
2024-01-02,万益农业生态观光园,118.149011,36.531756,其他,公园,中午,4.96
2024-01-02,万益农业生态观光园,118.149011,36.531756,其他,公园,下午,6.7
2024-01-02,博山人民公园,117.855,36.496169,其他,公园,傍晚,5.38
2024-01-02,印月茶舍(桓公花园一区店),118.285316,36.814362,其他,餐饮,傍晚,6.17
2024-01-02,如月湖湿地公园,117.892587,36.442721,其他,旅游景点,下午,6.25
2024-01-02,如月湖湿地公园,117.892587,36.442721,其他,旅游景点,中午,4.32
2024-01-02,唐山医院,118.046553,36.958095,其他,医院,中午,3.41
2024-01-02,唐山医院,118.046553,36.958095,其他,医院,上午,6.44
2024-01-02,海棠居(农广大厦店),118.01476,36.829155,其他,餐饮,晚上,4.16
2024-01-02,海棠居(农广大厦店),118.01476,36.829155,其他,餐饮,深夜,3.98
2024-01-02,临淄区中医医院,118.303243,36.801864,其他,医院,中午,4.78
2024-01-02,亿丰商场,118.002092,36.816668,其他,商场,上午,5.51
2024-01-02,亿丰商场,118.002092,36.816668,其他,商场,傍晚,5.09
2024-01-02,西山公园,117.990818,36.634296,其他,公园,晚上,5.98
2024-01-02,西山公园,117.990818,36.634296,其他,公园,中午,6.11
2024-01-02,慈云寺,117.875957,37.208507,其他,旅游景点,下午,5.28
2024-01-02,慈云寺,117.875957,37.208507,其他,旅游景点,凌晨,3.99
2024-01-02,淄博市第六人民医院,118.011131,36.835829,其他,医院,上午,5.99
2024-01-02,淄博市第六人民医院,118.011131,36.835829,其他,医院,傍晚,6.51
2024-01-02,桓台县文化体育中心,118.082319,36.946522,其他,体育场馆,下午,5.76
2024-01-02,桓台县文化体育中心,118.082319,36.946522,其他,体育场馆,深夜,3.48
2024-01-02,凤凰山广场,117.832022,36.741644,其他,公园,下午,4.56
2024-01-02,凤凰山广场,117.832022,36.741644,其他,公园,上午,5.9
2024-01-02,旷野之息露营地,118.060419,36.903402,其他,体育场馆,上午,5.45
2024-01-02,淄博市中医医院(院总部)(装修中),117.934625,36.802749,其他,医院,晚上,5.27
2024-01-02,淄博市中医医院(院总部)(装修中),117.934625,36.802749,其他,医院,傍晚,5.91
2024-01-02,体育中心篮球馆,117.984709,36.815222,其他,体育场馆,傍晚,5.7
2024-01-02,体育中心篮球馆,117.984709,36.815222,其他,体育场馆,晚上,3.62
2024-01-02,汇源绿色广场,118.149404,36.200553,其他,公园,下午,6.17
2024-01-02,汇源绿色广场,118.149404,36.200553,其他,公园,晚上,4.2
2024-01-02,进无止境台球俱乐部,117.99665,36.7996,其他,体育场馆,下午,5.7
2024-01-02,淄博梓童山武术学校,118.031502,36.667658,其他,学校,深夜,4.18
2024-01-02,淄博梓童山武术学校,118.031502,36.667658,其他,学校,上午,7.05
2024-01-02,西边有个院,117.982107,36.830791,其他,旅游景点,下午,4.49
2024-01-02,西边有个院,117.982107,36.830791,其他,旅游景点,上午,6.91
2024-01-02,淄博广电医院,118.048349,36.815733,其他,医院,凌晨,4.85
2024-01-02,淄博广电医院,118.048349,36.815733,其他,医院,晚上,4.07
2024-01-02,银座商城(人民店),117.860457,36.504428,其他,商场,上午,6.07
2024-01-02,银座商城(人民店),117.860457,36.504428,其他,商场,中午,3.31
2024-01-02,傅山自然地质博物馆,118.132336,36.878484,其他,文化场馆,晚上,5.46
2024-01-02,遄台小学,118.321962,36.814051,其他,学校,深夜,4.1
2024-01-02,遄台小学,118.321962,36.814051,其他,学校,中午,4.64
2024-01-02,淄博清真寺,118.046329,36.787624,其他,旅游景点,下午,6.69
2024-01-02,淄博清真寺,118.046329,36.787624,其他,旅游景点,傍晚,6.01
2024-01-02,淄博高新技术产业开发区卫固中心卫生院,118.144756,36.867151,其他,医院,深夜,4.4
2024-01-02,王渔洋故居,117.943579,36.951573,其他,旅游景点,深夜,5.75
2024-01-02,王渔洋故居,117.943579,36.951573,其他,旅游景点,傍晚,5.38
2024-01-02,紫羅山观音寺,117.950841,36.422362,其他,旅游景点,凌晨,4.39
2024-01-02,紫羅山观音寺,117.950841,36.422362,其他,旅游景点,傍晚,5.37
2024-01-02,银座商城(沂源店),118.155451,36.186046,其他,商场,晚上,3.55
2024-01-02,齐鲁医药学院,117.917788,36.825047,其他,学校,傍晚,5.06
2024-01-02,齐鲁医药学院,117.917788,36.825047,其他,学校,下午,7.53
2024-01-02,美博·嘉汇文具,118.00206,36.804644,其他,文化场馆,深夜,4.28
2024-01-02,美博·嘉汇文具,118.00206,36.804644,其他,文化场馆,下午,6.45
2024-01-02,食香阁(广青路店),117.694597,37.179924,其他,餐饮,中午,5.8
2024-01-02,周村城北中学,117.861555,36.842978,其他,学校,上午,6.53
2024-01-02,杨光会重庆鲜货火锅,117.847591,36.502307,其他,餐饮,凌晨,4.5
2024-01-02,杨光会重庆鲜货火锅,117.847591,36.502307,其他,餐饮,下午,4.42
2024-01-02,淄博东方双语学校,118.071636,36.808338,其他,学校,凌晨,4.78
2024-01-02,淄博东方双语学校,118.071636,36.808338,其他,学校,中午,4.9
2024-01-02,源和魔石咕噜鱼(沿河东路南端店),118.169991,36.170834,其他,餐饮,中午,6.46
2024-01-02,山东农业工程学院(淄博校区),117.934861,36.845859,其他,学校,下午,6.16
2024-01-02,山东农业工程学院(淄博校区),117.934861,36.845859,其他,学校,凌晨,3.95
2024-01-02,淄博职业技术大学北校区,117.932961,36.836518,其他,学校,中午,5.56
2024-01-02,飞龙台球棋牌(百脑汇店),118.04808,36.803115,其他,体育场馆,下午,4.94
2024-01-02,飞龙台球棋牌(百脑汇店),118.04808,36.803115,其他,体育场馆,晚上,7.11
2024-01-02,淄博高新区第四小学,118.035838,36.887786,其他,学校,傍晚,4.96
2024-01-02,胜利山九九乐园,118.177256,36.18827,其他,公园,中午,5.27
2024-01-02,红叶柿岩古村广场,117.804885,36.509313,其他,公园,深夜,4.49
2024-01-02,陈庄公园,117.917705,37.008687,其他,公园,傍晚,4.53
2024-01-02,淄江社区卫生服务中心,118.335599,36.814881,其他,医院,中午,4.53
2024-01-02,卧虎山森林公园,117.795732,36.597132,其他,公园,凌晨,4.04
2024-01-02,卧虎山森林公园,117.795732,36.597132,其他,公园,晚上,4.07
2024-01-02,淄博市临淄三中,118.351663,36.846201,其他,学校,下午,5.83
2024-01-02,博山区博山镇中心卫生院,117.963515,36.382327,其他,医院,凌晨,4.87
2024-01-02,博山区博山镇中心卫生院,117.963515,36.382327,其他,医院,傍晚,3.87
2024-01-02,亨泰台球,118.04326,36.807013,其他,体育场馆,傍晚,6.37
2024-01-02,山东省淄博市工业学校,118.304134,36.831665,其他,学校,凌晨,2.24
2024-01-03,超意兴快餐(金鼎·学府壹号店),118.000327,36.826454,其他,餐饮,傍晚,6.09
2024-01-03,黄河楼广场,117.889658,37.259927,其他,公园,中午,5.24
2024-01-03,黄河楼广场,117.889658,37.259927,其他,公园,上午,5.26
2024-01-03,图乐台球俱乐部,118.043981,36.829208,其他,体育场馆,上午,6.44
2024-01-03,图乐台球俱乐部,118.043981,36.829208,其他,体育场馆,傍晚,7.13
2024-01-03,观音庙,118.054502,36.618347,其他,旅游景点,下午,4.26
2024-01-03,齐悦国际大饭店,117.85344,36.795005,其他,餐饮,傍晚,5.97
2024-01-03,齐悦国际大饭店,117.85344,36.795005,其他,餐饮,深夜,4.93
2024-01-03,江南濠景生态美食园,118.009609,36.805242,其他,餐饮,傍晚,6.85
2024-01-03,江南濠景生态美食园,118.009609,36.805242,其他,餐饮,上午,5.64
2024-01-03,淄博市市立医院,118.306982,36.813461,其他,医院,傍晚,4.71
2024-01-03,淄博市市立医院,118.306982,36.813461,其他,医院,上午,6.96
2024-01-03,云景轩酒店,118.178571,36.206609,其他,餐饮,上午,6.61
2024-01-03,文昌湖西马桥景点,117.85869,36.690796,其他,旅游景点,深夜,2.63
2024-01-03,文昌湖西马桥景点,117.85869,36.690796,其他,旅游景点,凌晨,3.76
2024-01-03,沂河源,118.150174,36.196341,其他,公园,晚上,4.36
2024-01-03,沂河源,118.150174,36.196341,其他,公园,傍晚,4.32
2024-01-03,动力100游泳健身(荣盛广场店),117.999996,36.825192,其他,体育场馆,晚上,2.64
2024-01-03,张店区特殊教育中心学校,118.052517,36.797538,其他,学校,凌晨,5.02
2024-01-03,张店区特殊教育中心学校,118.052517,36.797538,其他,学校,深夜,5.82
2024-01-03,利群集团淄博购物广场,118.060455,36.800429,其他,商场,傍晚,6.0
2024-01-03,利群集团淄博购物广场,118.060455,36.800429,其他,商场,下午,4.21
2024-01-03,临淄区圃田园,118.304575,36.811855,其他,公园,中午,6.24
2024-01-03,名鲁中医院,118.05981,36.797687,其他,医院,凌晨,3.59
2024-01-03,银座商城(沂源店),118.155451,36.186046,其他,商场,下午,4.37
2024-01-03,萌山水库公园,117.861283,36.697633,其他,公园,深夜,3.21
2024-01-03,萌山水库公园,117.861283,36.697633,其他,公园,上午,5.25
2024-01-03,大理寺过桥米线麻辣烫(银泰城店),118.034457,36.850433,其他,餐饮,中午,5.92
2024-01-03,大理寺过桥米线麻辣烫(银泰城店),118.034457,36.850433,其他,餐饮,深夜,3.15
2024-01-03,高青万福源购物中心,117.846474,37.165437,其他,商场,中午,5.43
2024-01-03,金陵寺,118.200509,36.924832,其他,旅游景点,上午,8.19
2024-01-03,留仙湖公园-淄川健康主题公园,117.956814,36.634343,其他,公园,凌晨,2.9
2024-01-03,山东淄博鲁才高级中学,117.753424,37.13738,其他,学校,上午,5.77
2024-01-03,山东淄博鲁才高级中学,117.753424,37.13738,其他,学校,晚上,6.92
2024-01-03,山东省淄博第五中学,118.063129,36.791132,其他,学校,上午,4.79
2024-01-03,淄川经济开发区西山联校,117.926897,36.649915,其他,学校,上午,5.35
2024-01-03,巧遇健身会所(润德大厦店),117.991658,36.82216,其他,体育场馆,凌晨,4.83
2024-01-03,志速城市滑雪空间(淄博万象汇),118.061233,36.80143,其他,体育场馆,中午,3.53
2024-01-03,志速城市滑雪空间(淄博万象汇),118.061233,36.80143,其他,体育场馆,上午,8.14
2024-01-03,淄博沂源唐山佛雕文化园,118.377407,36.004463,其他,旅游景点,中午,7.27
2024-01-03,安澜湾,117.896269,37.260744,其他,旅游景点,凌晨,3.82
2024-01-03,法王院,118.032929,36.713602,其他,旅游景点,上午,6.71
2024-01-03,法王院,118.032929,36.713602,其他,旅游景点,深夜,4.72
2024-01-03,自由界健身游泳俱乐部,118.32318,36.812518,其他,体育场馆,凌晨,4.39
2024-01-03,和平小区小学,118.039303,36.799736,其他,学校,傍晚,5.8
2024-01-03,太公小学,118.335491,36.816887,其他,学校,下午,4.52
2024-01-03,淘宝商城(鲁中国际商贸城店),117.953475,36.641625,其他,商场,深夜,4.63
2024-01-03,淘宝商城(鲁中国际商贸城店),117.953475,36.641625,其他,商场,下午,6.18
2024-01-03,聚合购物,118.102169,36.819988,其他,商场,下午,5.59
2024-01-03,木和烤肉饭-重庆一绝渝香米线,117.852712,36.799754,其他,餐饮,中午,7.46
2024-01-03,木和烤肉饭-重庆一绝渝香米线,117.852712,36.799754,其他,餐饮,上午,4.9
2024-01-03,张店区实验小学,118.016861,36.801754,其他,学校,深夜,2.95
2024-01-03,张店区实验小学,118.016861,36.801754,其他,学校,下午,5.61
2024-01-03,蜂山公园,118.244184,36.747659,其他,公园,傍晚,4.57
2024-01-03,寇氏游泳健身馆,118.339486,36.814335,其他,体育场馆,上午,7.79
2024-01-03,寇氏游泳健身馆,118.339486,36.814335,其他,体育场馆,凌晨,1.88
2024-01-03,篮球场,117.983237,36.787736,其他,体育场馆,凌晨,2.48
2024-01-03,篮球场,117.983237,36.787736,其他,体育场馆,傍晚,5.42
2024-01-03,李家村四德文化广场,117.959985,36.76604,其他,公园,傍晚,8.06
2024-01-03,李家村四德文化广场,117.959985,36.76604,其他,公园,上午,6.18
2024-01-03,淄博高新区第二小学,118.071541,36.876427,其他,学校,上午,4.7
2024-01-03,张店市民公园,118.021792,36.804554,其他,公园,凌晨,5.03
2024-01-03,张店市民公园,118.021792,36.804554,其他,公园,深夜,3.51
2024-01-03,萌水医院,117.921402,36.727733,其他,医院,凌晨,2.84
2024-01-03,稷下文化园,118.274123,36.81748,其他,公园,凌晨,5.09
2024-01-03,稷下文化园,118.274123,36.81748,其他,公园,下午,4.35
2024-01-03,长乐居酒楼(凯瑞安园店),118.020763,36.810163,其他,餐饮,凌晨,4.04
2024-01-03,长乐居酒楼(凯瑞安园店),118.020763,36.810163,其他,餐饮,晚上,6.54
2024-01-03,六禾烧烤(尹家湾),117.844345,36.804193,其他,餐饮,深夜,2.62
2024-01-03,白云湖湿地公园,117.831422,36.782527,其他,公园,下午,4.69
2024-01-03,淄博高新技术产业开发区卫固中心卫生院,118.144756,36.867151,其他,医院,深夜,6.11
2024-01-03,齐盛湖公园,117.989284,36.841662,其他,公园,傍晚,5.8
2024-01-03,齐盛湖公园,117.989284,36.841662,其他,公园,晚上,5.1
2024-01-03,淄川中学,117.965915,36.633984,其他,学校,晚上,7.0
2024-01-03,淄博少海医院,118.090097,36.958442,其他,医院,傍晚,5.93
2024-01-03,淄博少海医院,118.090097,36.958442,其他,医院,上午,6.27
2024-01-03,加能健身,118.038489,36.84893,其他,体育场馆,下午,4.99
2024-01-03,加能健身,118.038489,36.84893,其他,体育场馆,上午,5.83
2024-01-03,张店区科苑街道科技苑社区卫生服务站,118.051755,36.833748,其他,医院,上午,6.07
2024-01-03,张店区科苑街道科技苑社区卫生服务站,118.051755,36.833748,其他,医院,晚上,4.86
2024-01-03,淄川体育公园,117.975396,36.63122,其他,公园,凌晨,3.75
2024-01-03,淄川体育公园,117.975396,36.63122,其他,公园,中午,6.5
2024-01-03,北大医疗鲁中医院(胜利分院),118.26391,36.767573,其他,医院,上午,5.73
2024-01-03,北大医疗鲁中医院(胜利分院),118.26391,36.767573,其他,医院,中午,6.54
2024-01-03,宁戚饭牛处,118.298465,36.863842,其他,旅游景点,深夜,3.19
2024-01-03,周村季掌门牛骨馆(信誉楼百货店),117.851567,36.807758,其他,餐饮,上午,7.32
2024-01-03,速形特氧舱运动中心,118.048107,36.803525,其他,体育场馆,晚上,3.09
2024-01-03,飞龙台球会馆,118.05094,36.809874,其他,体育场馆,傍晚,6.0
2024-01-03,飞龙台球会馆,118.05094,36.809874,其他,体育场馆,中午,5.38
2024-01-03,淄川仁和医院,117.764695,36.652712,其他,医院,中午,5.13
2024-01-03,颜神文旅·九龙峪风景区,117.82119,36.498417,其他,旅游景点,下午,6.36
2024-01-03,颜神文旅·九龙峪风景区,117.82119,36.498417,其他,旅游景点,傍晚,7.31
2024-01-03,合易泓拌饭,118.051176,36.805032,其他,餐饮,晚上,3.87
2024-01-03,山东省淄博第六中学(总校区),117.826289,36.799133,其他,学校,中午,6.99
2024-01-03,圣得利(巴黎假日·步行街店),117.852682,36.798157,其他,餐饮,傍晚,4.28
2024-01-03,陶然香火锅居(昆仑店),117.91889,36.58653,其他,餐饮,深夜,5.51
2024-01-03,陶然香火锅居(昆仑店),117.91889,36.58653,其他,餐饮,上午,4.67
2024-01-03,齐长城遗址--风门道关,117.76158,36.517788,其他,旅游景点,上午,8.19
2024-01-03,齐长城遗址--风门道关,117.76158,36.517788,其他,旅游景点,傍晚,4.75
2024-01-03,锅圈食汇火锅烧烤食材超市(齐都花园店),118.290581,36.827659,其他,餐饮,凌晨,3.92
2024-01-03,中共高青县委党校,117.849188,37.155973,其他,文化场馆,下午,4.76
2024-01-03,中共高青县委党校,117.849188,37.155973,其他,文化场馆,深夜,3.69
2024-01-04,喜茶(健康路店),118.169554,36.195571,其他,餐饮,晚上,4.46
