日期,地点名称,经度,纬度,区域,类型,时间段,情绪值
2024-09-01,味老香菜馆(万象汇店),118.063505,36.801539,其他,餐饮,晚上,3.82
2024-09-01,齐德学校,117.989599,36.803053,其他,学校,傍晚,6.54
2024-09-01,齐德学校,117.989599,36.803053,其他,学校,晚上,5.68
2024-09-01,和谐广场,117.879887,36.65397,其他,公园,凌晨,2.99
2024-09-01,和谐广场,117.879887,36.65397,其他,公园,晚上,7.66
2024-09-01,海棠园,117.994754,36.839891,其他,旅游景点,上午,7.63
2024-09-01,淄博市周村区第一中学(东校区),117.838026,36.791925,其他,学校,中午,5.65
2024-09-01,淄博市周村区第一中学(东校区),117.838026,36.791925,其他,学校,傍晚,6.08
2024-09-01,淄博沂源九天洞景区,118.073101,36.271766,其他,旅游景点,上午,7.76
2024-09-01,淄博沂源九天洞景区,118.073101,36.271766,其他,旅游景点,凌晨,2.98
2024-09-01,神清宫,118.160918,36.093633,其他,旅游景点,深夜,7.24
2024-09-01,神清宫,118.160918,36.093633,其他,旅游景点,中午,5.76
2024-09-01,九级村新时代文化广场,118.021111,36.817354,其他,公园,上午,6.21
2024-09-01,圣洋游泳(淄博恒大翡翠华庭店),118.039832,36.848593,其他,体育场馆,上午,7.53
2024-09-01,圣洋游泳(淄博恒大翡翠华庭店),118.039832,36.848593,其他,体育场馆,凌晨,4.24
2024-09-01,国良烧烤,117.903396,37.04802,其他,餐饮,上午,8.45
2024-09-01,国良烧烤,117.903396,37.04802,其他,餐饮,深夜,4.17
2024-09-01,北关小学,117.968487,36.650962,其他,学校,深夜,4.44
2024-09-01,中心公园,118.257746,36.765129,其他,公园,深夜,4.3
2024-09-01,SOS台球俱乐部,118.029034,36.80782,其他,体育场馆,凌晨,5.16
2024-09-01,福山小学,118.241749,36.733112,其他,学校,深夜,3.69
2024-09-01,福山小学,118.241749,36.733112,其他,学校,凌晨,6.11
2024-09-01,淄博高新区文体公园,118.07024,36.840741,其他,公园,深夜,5.68
2024-09-01,乐华滋披萨(振兴路店),118.163299,36.186017,其他,餐饮,中午,6.92
2024-09-01,乐华滋披萨(振兴路店),118.163299,36.186017,其他,餐饮,凌晨,3.45
2024-09-01,亚细亚大酒店(闻韶路),118.309818,36.809968,其他,餐饮,深夜,5.15
2024-09-01,亚细亚大酒店(闻韶路),118.309818,36.809968,其他,餐饮,中午,4.07
2024-09-01,环青院,117.923222,36.737138,其他,旅游景点,上午,5.51
2024-09-01,环青院,117.923222,36.737138,其他,旅游景点,傍晚,8.28
2024-09-01,方和茂,118.300029,36.81432,其他,商场,凌晨,6.16
2024-09-01,淄博市第二康复医院,118.07239,36.817711,其他,医院,中午,7.04
2024-09-01,张店天主教堂,118.059974,36.789464,其他,旅游景点,晚上,7.09
2024-09-01,张店天主教堂,118.059974,36.789464,其他,旅游景点,下午,5.83
2024-09-01,活力城,117.868293,36.799214,其他,商场,凌晨,3.02
2024-09-01,活力城,117.868293,36.799214,其他,商场,傍晚,7.76
2024-09-02,兰雁广场,118.040105,36.804364,其他,公园,傍晚,6.13
2024-09-02,兰雁广场,118.040105,36.804364,其他,公园,深夜,5.41
2024-09-02,旷野之息露营地,118.060419,36.903402,其他,体育场馆,凌晨,3.89
2024-09-02,沐羽高端羽毛球俱乐部,118.058909,36.878093,其他,体育场馆,中午,5.71
2024-09-02,沐羽高端羽毛球俱乐部,118.058909,36.878093,其他,体育场馆,下午,6.43
2024-09-02,淄博中学,118.120439,36.831177,其他,学校,中午,6.1
2024-09-02,淄博中学,118.120439,36.831177,其他,学校,凌晨,5.11
2024-09-02,银座商城(高青店),117.840226,37.164654,其他,商场,傍晚,3.97
2024-09-02,银座商城(高青店),117.840226,37.164654,其他,商场,中午,4.69
2024-09-02,英森国际台球俱乐部,118.166412,36.183542,其他,体育场馆,凌晨,5.53
2024-09-02,英森国际台球俱乐部,118.166412,36.183542,其他,体育场馆,下午,5.66
2024-09-02,朱台中学,118.248111,36.940042,其他,学校,晚上,3.27
2024-09-02,朱台中学,118.248111,36.940042,其他,学校,上午,6.95
2024-09-02,信誉楼百货(桓台店),118.09803,36.94643,其他,商场,晚上,5.3
2024-09-02,信誉楼百货(桓台店),118.09803,36.94643,其他,商场,中午,4.74
2024-09-02,义乌商城(博大广场店),118.017503,36.822875,其他,商场,中午,4.76
2024-09-02,义乌商城(博大广场店),118.017503,36.822875,其他,商场,深夜,4.76
2024-09-02,城隍庙,117.872889,36.480335,其他,旅游景点,中午,5.97
2024-09-02,城隍庙,117.872889,36.480335,其他,旅游景点,凌晨,2.97
2024-09-02,民族园,117.846969,36.816491,其他,公园,深夜,5.8
2024-09-02,淄博市中心医院西院区住院五部,117.973382,36.811715,其他,医院,下午,5.9
2024-09-02,奥都商城,117.919161,36.660307,其他,商场,上午,6.19
2024-09-02,XIK酷点台球俱乐部,118.104709,36.958861,其他,体育场馆,深夜,5.07
2024-09-02,XIK酷点台球俱乐部,118.104709,36.958861,其他,体育场馆,凌晨,5.46
2024-09-02,618战备电台旧址,118.001624,36.229969,其他,旅游景点,晚上,6.74
2024-09-02,618战备电台旧址,118.001624,36.229969,其他,旅游景点,傍晚,5.83
2024-09-02,铁冶炉神姑庙,118.183331,36.841161,其他,旅游景点,傍晚,6.63
2024-09-02,铁冶炉神姑庙,118.183331,36.841161,其他,旅游景点,中午,4.19
2024-09-02,博山区夏家庄卫生院,117.870937,36.513583,其他,医院,晚上,5.6
2024-09-02,欧巴春川铁板鸡(吉祥路商业街店),117.971771,36.654814,其他,餐饮,凌晨,3.67
2024-09-02,太公老刘烧烤(三星怡水名城店),118.322683,36.829206,其他,餐饮,晚上,5.99
2024-09-02,建国私教健身会所(齐悦商业街店),117.987907,36.809122,其他,体育场馆,深夜,3.65
2024-09-02,建国私教健身会所(齐悦商业街店),117.987907,36.809122,其他,体育场馆,上午,4.36
2024-09-02,中共高青县委党校,117.849188,37.155973,其他,文化场馆,深夜,4.4
2024-09-02,中共高青县委党校,117.849188,37.155973,其他,文化场馆,下午,6.93
2024-09-02,凯悦西餐厅(淄博黄金国际店),118.031764,36.823767,其他,餐饮,上午,6.29
2024-09-02,凯悦西餐厅(淄博黄金国际店),118.031764,36.823767,其他,餐饮,下午,5.15
2024-09-02,干锅鸭头老博山菜(白虎山路商业街店),117.86028,36.513678,其他,餐饮,中午,5.81
2024-09-02,干锅鸭头老博山菜(白虎山路商业街店),117.86028,36.513678,其他,餐饮,傍晚,7.55
2024-09-02,马桥公园,117.917491,37.04194,其他,公园,下午,4.29
2024-09-02,马桥公园,117.917491,37.04194,其他,公园,晚上,5.6
2024-09-02,高青县实验中学,117.819735,37.165726,其他,学校,晚上,4.45
2024-09-02,高青县实验中学,117.819735,37.165726,其他,学校,上午,7.76
2024-09-02,816私教健身俱乐部(福园店),118.02634,36.8065,其他,体育场馆,上午,6.52
2024-09-02,少海公园,118.082339,36.960297,其他,旅游景点,下午,6.87
2024-09-02,太公小学,118.335491,36.816887,其他,学校,下午,6.27
2024-09-02,西边有个院,117.982107,36.830791,其他,旅游景点,凌晨,4.4
2024-09-02,瓦萨里现烤披萨(新建中路店),117.852565,36.800467,其他,餐饮,上午,4.55
2024-09-02,淄博高新技术产业开发区卫固中心卫生院,118.144756,36.867151,其他,医院,深夜,5.33
2024-09-02,淄博高新技术产业开发区卫固中心卫生院,118.144756,36.867151,其他,医院,凌晨,3.26
2024-09-02,乌河入湖口湿地公园,118.106519,36.944644,其他,公园,下午,5.07
2024-09-02,临淄二中,118.304006,36.837102,其他,学校,凌晨,5.31
2024-09-02,临淄二中,118.304006,36.837102,其他,学校,上午,5.34
2024-09-02,新东方羽绒服饰广场,117.958291,36.646783,其他,商场,凌晨,3.21
2024-09-02,华严寺,117.980377,37.000746,其他,旅游景点,下午,7.22
2024-09-02,文昌湖西马桥景点,117.85869,36.690796,其他,旅游景点,上午,7.03
2024-09-02,淄博高新区第三小学,118.032424,36.868789,其他,学校,傍晚,4.86
2024-09-02,淄博高新区第八小学,118.145348,36.881161,其他,学校,傍晚,5.62
2024-09-02,淄博高新区第八小学,118.145348,36.881161,其他,学校,下午,6.82
2024-09-02,山东省生建八三医院,117.711653,36.664447,其他,医院,傍晚,6.6
2024-09-02,平价商城,117.981678,37.049655,其他,商场,深夜,4.4
2024-09-02,平价商城,117.981678,37.049655,其他,商场,傍晚,5.81
2024-09-02,天玺24h台球俱乐部,118.037403,36.841989,其他,体育场馆,凌晨,4.07
2024-09-02,天玺24h台球俱乐部,118.037403,36.841989,其他,体育场馆,中午,7.29
2024-09-02,天玑阁,117.945775,37.186481,其他,旅游景点,深夜,3.81
2024-09-02,弥陀寺,118.162099,36.49732,其他,旅游景点,中午,7.29
2024-09-02,弥陀寺,118.162099,36.49732,其他,旅游景点,深夜,4.25
2024-09-02,大红门烧烤(店子村),117.992985,36.903908,其他,餐饮,下午,6.45
2024-09-02,大红门烧烤(店子村),117.992985,36.903908,其他,餐饮,凌晨,2.52
2024-09-02,的幸·强无敌张店羽球国际主题馆羽毛球馆,118.072624,36.780393,其他,体育场馆,凌晨,2.71
2024-09-02,唐家村文化广场,118.013876,36.745709,其他,公园,凌晨,2.07
2024-09-02,东陈公园,117.880225,36.791882,其他,公园,下午,6.86
2024-09-02,泸溪河桃酥(淄博吾悦广场店),118.025209,36.78382,其他,餐饮,深夜,2.46
2024-09-02,泸溪河桃酥(淄博吾悦广场店),118.025209,36.78382,其他,餐饮,中午,6.31
2024-09-02,宁戚饭牛处,118.298465,36.863842,其他,旅游景点,中午,6.34
2024-09-02,宁戚饭牛处,118.298465,36.863842,其他,旅游景点,深夜,3.87
2024-09-02,淄博市张店区傅家镇卫生院,118.000376,36.761537,其他,医院,中午,3.32
2024-09-02,淄博市张店区傅家镇卫生院,118.000376,36.761537,其他,医院,下午,4.7
2024-09-02,巩本明鱼屋子,118.083466,37.056576,其他,餐饮,凌晨,5.43
2024-09-02,周村季掌门牛骨馆(信誉楼百货店),117.851567,36.807758,其他,餐饮,上午,6.47
2024-09-02,周村季掌门牛骨馆(信誉楼百货店),117.851567,36.807758,其他,餐饮,中午,5.16
2024-09-02,加一桌,117.851289,36.776556,其他,餐饮,凌晨,2.35
2024-09-02,加一桌,117.851289,36.776556,其他,餐饮,下午,7.78
2024-09-02,北大医疗鲁中医院,118.311811,36.817841,其他,医院,深夜,2.94
2024-09-02,北大医疗鲁中医院,118.311811,36.817841,其他,医院,上午,5.8
2024-09-02,黑里寨中心卫生院,117.668376,37.108143,其他,医院,深夜,4.82
2024-09-02,黑里寨中心卫生院,117.668376,37.108143,其他,医院,傍晚,5.26
2024-09-02,皇城医院,118.41921,36.874255,其他,医院,深夜,3.13
2024-09-02,齐羽体育羽毛球馆,118.05162,36.84428,其他,体育场馆,傍晚,5.65
2024-09-02,银座二店,117.975212,36.645192,其他,商场,凌晨,2.97
2024-09-02,银座二店,117.975212,36.645192,其他,商场,下午,4.82
2024-09-02,六点水法润自然主题公园,118.174965,36.199727,其他,公园,上午,4.92
2024-09-02,老车家烧烤,117.971224,36.628883,其他,餐饮,晚上,4.71
2024-09-02,老车家烧烤,117.971224,36.628883,其他,餐饮,凌晨,5.7
2024-09-02,磁村中学,117.83889,36.62076,其他,学校,中午,6.05
2024-09-02,磁村中学,117.83889,36.62076,其他,学校,傍晚,5.47
2024-09-02,淄博师专附属小学,117.981028,36.644906,其他,学校,中午,6.84
2024-09-02,淄博师专附属小学,117.981028,36.644906,其他,学校,深夜,4.21
2024-09-02,西张游园,118.085153,36.796736,其他,公园,中午,5.14
2024-09-02,山东理工大学信息楼,118.004206,36.80863,其他,文化场馆,傍晚,5.49
2024-09-02,西寨煎饼-猪头肉(西寨小区店),117.855764,36.499442,其他,餐饮,中午,6.14
2024-09-02,西寨煎饼-猪头肉(西寨小区店),117.855764,36.499442,其他,餐饮,上午,7.33
2024-09-02,周村区第二中学,117.859542,36.803863,其他,学校,中午,5.28
2024-09-02,淄博市高新区植物园,118.02744,36.859301,其他,公园,凌晨,5.21
2024-09-02,淄博市高新区植物园,118.02744,36.859301,其他,公园,傍晚,5.37
2024-09-02,青年公园,118.040537,36.760851,其他,公园,晚上,5.14
2024-09-02,青年公园,118.040537,36.760851,其他,公园,深夜,4.93
2024-09-02,淄博市第一医院总院,117.86452,36.490278,其他,医院,下午,5.17
2024-09-03,桓台实验学校,118.082203,36.967572,其他,学校,晚上,5.2
2024-09-03,桓台实验学校,118.082203,36.967572,其他,学校,深夜,4.78
2024-09-03,活力广场,118.063957,36.867657,其他,公园,凌晨,3.84
2024-09-03,活力广场,118.063957,36.867657,其他,公园,傍晚,4.95
2024-09-03,淄博市张店区融媒体中心,118.0451,36.796042,其他,文化场馆,下午,5.29
2024-09-03,拿铁计划健身馆,117.928208,36.835469,其他,体育场馆,凌晨,3.9
2024-09-03,佳惠生活超市,117.853524,36.795434,其他,商场,上午,6.79
2024-09-03,佳惠生活超市,117.853524,36.795434,其他,商场,傍晚,4.67
2024-09-03,淄博科技学校,117.874682,37.149148,其他,学校,深夜,4.62
2024-09-03,谈小娱24h自助台球(迎春街店),118.060762,36.826108,其他,体育场馆,傍晚,4.93
2024-09-03,博山区夏家庄卫生院,117.870937,36.513583,其他,医院,下午,5.74
2024-09-03,青山六本目居酒屋(万象汇店),118.061775,36.803382,其他,餐饮,上午,3.71
2024-09-03,青山六本目居酒屋(万象汇店),118.061775,36.803382,其他,餐饮,深夜,3.78
2024-09-03,金岭清真寺,118.200501,36.799141,其他,旅游景点,中午,7.91
2024-09-03,莲花寺,117.873039,36.477942,其他,旅游景点,晚上,2.81
2024-09-03,大马头崮,118.170564,36.228669,其他,旅游景点,傍晚,5.34
2024-09-03,义乌商城(博大广场店),118.017503,36.822875,其他,商场,傍晚,5.23
2024-09-03,山东新华制药股份有限公司职工培训中心技工学校,118.063076,36.794698,其他,学校,凌晨,3.4
2024-09-03,山东新华制药股份有限公司职工培训中心技工学校,118.063076,36.794698,其他,学校,深夜,4.27
2024-09-03,柳泉潜流湿地,117.937449,36.621568,其他,旅游景点,上午,7.22
2024-09-03,山东药品食品职业学院淄博校区,118.030617,36.806068,其他,学校,上午,6.66
2024-09-03,稷下文化园,118.274123,36.81748,其他,公园,下午,6.98
2024-09-03,黑里寨中心卫生院,117.668376,37.108143,其他,医院,晚上,5.48
2024-09-03,杏园社区卫生服务中心,118.080025,36.785047,其他,医院,下午,5.26
2024-09-03,杏园社区卫生服务中心,118.080025,36.785047,其他,医院,傍晚,4.38
2024-09-03,胜利山九九乐园,118.177256,36.18827,其他,公园,下午,7.3
2024-09-03,石头先生的烤炉(淄博博山店),117.860839,36.500122,其他,餐饮,傍晚,5.24
2024-09-03,米村拌饭(茂业百货时代店),118.295975,36.817475,其他,餐饮,凌晨,3.67
2024-09-03,崔军广场,118.050063,36.744185,其他,公园,晚上,5.24
2024-09-03,桉树披萨(淄川店),117.976008,36.644428,其他,餐饮,凌晨,2.84
2024-09-03,湿地公园,117.896909,36.71004,其他,公园,深夜,6.39
2024-09-03,湿地公园,117.896909,36.71004,其他,公园,中午,5.93
2024-09-03,百姓商厦,117.859366,36.497653,其他,商场,凌晨,2.1
2024-09-03,奎三广场,117.937206,36.563022,其他,公园,凌晨,4.26
2024-09-03,奎三广场,117.937206,36.563022,其他,公园,上午,5.07
2024-09-03,高青县青城卫生院,117.689242,37.177882,其他,医院,深夜,3.63
2024-09-03,玉龙湖湿地公园,118.036436,36.876983,其他,公园,晚上,6.67
2024-09-03,玉龙湖湿地公园,118.036436,36.876983,其他,公园,深夜,5.32
2024-09-03,TULIPS MAPLE(齐园绿城店),118.288425,36.809494,其他,商场,中午,4.4
2024-09-03,长龙灌汤包,117.852565,36.808305,其他,餐饮,下午,6.23
2024-09-03,长龙灌汤包,117.852565,36.808305,其他,餐饮,晚上,4.55
2024-09-03,淄博市职业病防治院,118.011185,36.835737,其他,医院,凌晨,5.24
2024-09-03,淄博国际商贸城B馆,117.995315,36.787933,其他,商场,中午,5.09
2024-09-03,淄博国际商贸城B馆,117.995315,36.787933,其他,商场,晚上,5.49
2024-09-03,兴隆灌汤蒸包(东关店),117.97786,36.647169,其他,餐饮,中午,7.21
2024-09-03,兴隆灌汤蒸包(东关店),117.97786,36.647169,其他,餐饮,下午,6.92
2024-09-03,周村季掌门牛骨馆(信誉楼百货店),117.851567,36.807758,其他,餐饮,晚上,4.88
2024-09-03,澳宝徕跨境优品体验馆(锦秋小区店),118.098354,36.964971,其他,商场,上午,4.11
2024-09-03,澳宝徕跨境优品体验馆(锦秋小区店),118.098354,36.964971,其他,商场,中午,3.45
2024-09-03,小寨游园,117.864398,36.808559,其他,公园,傍晚,6.22
2024-09-03,小寨游园,117.864398,36.808559,其他,公园,深夜,4.24
2024-09-03,韶韵广场,117.98443,36.792311,其他,公园,上午,5.65
2024-09-03,涌泉齐长城,118.134415,36.429842,其他,旅游景点,凌晨,3.95
2024-09-03,太阳山植物园,117.892555,36.534811,其他,公园,凌晨,4.51
2024-09-03,太阳山植物园,117.892555,36.534811,其他,公园,傍晚,6.7
2024-09-03,清梅居食品(翡翠园店),117.872113,36.512931,其他,餐饮,晚上,4.25
2024-09-03,和平小区小学,118.039303,36.799736,其他,学校,深夜,3.54
2024-09-03,和平小区小学,118.039303,36.799736,其他,学校,上午,5.22
2024-09-03,李家疃明清建筑群,117.699341,36.661727,其他,旅游景点,凌晨,3.81
2024-09-03,六禾烧烤(尹家湾),117.844345,36.804193,其他,餐饮,中午,5.69
2024-09-03,白云湖湿地公园,117.831422,36.782527,其他,公园,深夜,2.88
2024-09-03,淄博市妇幼保健院东院区,118.060376,36.790092,其他,医院,晚上,4.9
2024-09-03,稷下学宫遗址(不对外开放),118.332365,36.853936,其他,旅游景点,下午,7.71
2024-09-03,稷下学宫遗址(不对外开放),118.332365,36.853936,其他,旅游景点,中午,4.34
2024-09-03,淄博市张店区齐盛学校,117.97533,36.836168,其他,学校,傍晚,6.11
2024-09-03,米村拌饭(张店区华光路大润发店),118.041565,36.821656,其他,餐饮,凌晨,4.8
2024-09-03,米村拌饭(张店区华光路大润发店),118.041565,36.821656,其他,餐饮,上午,6.9
2024-09-03,国良烧烤,117.903396,37.04802,其他,餐饮,深夜,5.53
2024-09-03,世纪篮球俱乐部(金筷子校区),118.063452,36.84307,其他,体育场馆,晚上,3.85
2024-09-03,世纪篮球俱乐部(金筷子校区),118.063452,36.84307,其他,体育场馆,上午,6.56
2024-09-03,南博山中村文化广场,117.964417,36.35139,其他,公园,中午,5.43
2024-09-03,自贸免税商城(建设中),118.055953,36.845954,其他,商场,晚上,5.81
2024-09-03,平价商城,117.981678,37.049655,其他,商场,凌晨,3.87
2024-09-03,张店区重庆路中学,118.008215,36.844799,其他,文化场馆,凌晨,2.87
2024-09-03,张店区重庆路中学,118.008215,36.844799,其他,文化场馆,晚上,5.88
2024-09-03,淄博外国语实验学校,117.987589,36.636598,其他,学校,晚上,4.44
2024-09-03,悦味坊酒店,118.0079,36.832232,其他,餐饮,上午,6.55
2024-09-03,山东省博山电力技工学校,117.85858,36.478547,其他,学校,傍晚,6.11
2024-09-03,利群购物中心(桓公路店),118.301688,36.81396,其他,商场,晚上,4.35
2024-09-03,晏婴公园,118.292655,36.820218,其他,公园,下午,6.5
2024-09-03,索镇卫生院,118.116856,36.958313,其他,医院,中午,5.91
2024-09-03,西河健身广场,117.944417,36.728492,其他,公园,深夜,3.84
2024-09-03,西河健身广场,117.944417,36.728492,其他,公园,傍晚,5.88
2024-09-03,神清宫,118.160918,36.093633,其他,旅游景点,上午,8.05
2024-09-03,神清宫,118.160918,36.093633,其他,旅游景点,晚上,3.53
2024-09-03,大海商厦,117.958091,36.643402,其他,商场,晚上,5.76
2024-09-03,大海商厦,117.958091,36.643402,其他,商场,下午,5.98
2024-09-03,淄博宝鑫新经典学校,118.100999,36.818062,其他,学校,晚上,4.63
2024-09-03,沂源县普安禅寺,118.126756,36.195465,其他,旅游景点,傍晚,7.76
2024-09-03,沂源县普安禅寺,118.126756,36.195465,其他,旅游景点,深夜,4.44
2024-09-03,齐都体育城,118.300503,36.827581,其他,体育场馆,晚上,4.73
2024-09-03,齐都体育城,118.300503,36.827581,其他,体育场馆,上午,5.0
2024-09-03,周村烧饼博物馆,117.841826,36.79823,其他,餐饮,中午,3.74
2024-09-03,周村烧饼博物馆,117.841826,36.79823,其他,餐饮,凌晨,4.97
2024-09-03,翕善堂博山菜(金桥商务中心店),118.073342,36.817548,其他,餐饮,凌晨,4.65
2024-09-03,来力台球俱乐部(文昌路店),117.890451,36.661357,其他,体育场馆,下午,4.78
2024-09-03,来力台球俱乐部(文昌路店),117.890451,36.661357,其他,体育场馆,深夜,4.88
2024-09-03,618战备电台旧址,118.001624,36.229969,其他,旅游景点,凌晨,5.43
2024-09-03,泉河风景区,118.048141,36.410821,其他,公园,上午,4.87
2024-09-03,泉河风景区,118.048141,36.410821,其他,公园,中午,4.7
2024-09-03,北大医疗鲁中医院康平分院,118.282262,36.806845,其他,医院,傍晚,5.96
2024-09-03,中国石化齐鲁石化公司培训中心,118.283599,36.815594,其他,学校,深夜,4.12
2024-09-03,中国石化齐鲁石化公司培训中心,118.283599,36.815594,其他,学校,中午,5.64
2024-09-03,山东水利技师学院,117.893721,36.654078,其他,学校,上午,8.05
2024-09-03,山东水利技师学院,117.893721,36.654078,其他,学校,凌晨,3.6
2024-09-03,城标广场,118.100016,36.949576,其他,公园,晚上,3.64
2024-09-03,淄博建筑工程学校,118.106771,36.967138,其他,学校,晚上,3.71
2024-09-04,北关小学,117.968487,36.650962,其他,学校,下午,6.37
2024-09-04,SOS台球俱乐部,118.029034,36.80782,其他,体育场馆,深夜,4.54
2024-09-04,SOS台球俱乐部,118.029034,36.80782,其他,体育场馆,上午,7.35
2024-09-04,高青友好医院,117.860551,37.173783,其他,医院,凌晨,5.21
2024-09-04,淄博市建筑设计研究院有限公司,118.053384,36.812807,其他,文化场馆,下午,7.05
2024-09-04,淄博市建筑设计研究院有限公司,118.053384,36.812807,其他,文化场馆,中午,6.05
